metric,split,model,origin,train_end,date,lead_day,actual,forecast,residual
revenue_rub,development,mean7,2026-08-18,2026-08-17,2026-08-18,1,61110.0,69339.28571428571,-8229.28571428571
revenue_rub,development,mean7,2026-08-18,2026-08-17,2026-08-19,2,56380.0,69339.28571428571,-12959.28571428571
revenue_rub,development,mean7,2026-08-18,2026-08-17,2026-08-20,3,52585.0,69339.28571428571,-16754.28571428571
revenue_rub,development,mean7,2026-08-18,2026-08-17,2026-08-21,4,28145.0,69339.28571428571,-41194.28571428571
revenue_rub,development,mean7,2026-08-18,2026-08-17,2026-08-22,5,251150.0,69339.28571428571,181810.7142857143
revenue_rub,development,mean7,2026-08-18,2026-08-17,2026-08-23,6,394495.0,69339.28571428571,325155.7142857143
revenue_rub,development,mean7,2026-08-18,2026-08-17,2026-08-24,7,184073.0,69339.28571428571,114733.71428571429
revenue_rub,development,mean7,2026-08-19,2026-08-18,2026-08-19,1,56380.0,64307.857142857145,-7927.857142857145
revenue_rub,development,mean7,2026-08-19,2026-08-18,2026-08-20,2,52585.0,64307.857142857145,-11722.857142857145
revenue_rub,development,mean7,2026-08-19,2026-08-18,2026-08-21,3,28145.0,64307.857142857145,-36162.857142857145
revenue_rub,development,mean7,2026-08-19,2026-08-18,2026-08-22,4,251150.0,64307.857142857145,186842.14285714284
revenue_rub,development,mean7,2026-08-19,2026-08-18,2026-08-23,5,394495.0,64307.857142857145,330187.14285714284
revenue_rub,development,mean7,2026-08-19,2026-08-18,2026-08-24,6,184073.0,64307.857142857145,119765.14285714286
revenue_rub,development,mean7,2026-08-19,2026-08-18,2026-08-25,7,141650.0,64307.857142857145,77342.14285714286
revenue_rub,development,mean7,2026-08-20,2026-08-19,2026-08-20,1,52585.0,55943.57142857143,-3358.5714285714275
revenue_rub,development,mean7,2026-08-20,2026-08-19,2026-08-21,2,28145.0,55943.57142857143,-27798.571428571428
revenue_rub,development,mean7,2026-08-20,2026-08-19,2026-08-22,3,251150.0,55943.57142857143,195206.42857142858
revenue_rub,development,mean7,2026-08-20,2026-08-19,2026-08-23,4,394495.0,55943.57142857143,338551.4285714286
revenue_rub,development,mean7,2026-08-20,2026-08-19,2026-08-24,5,184073.0,55943.57142857143,128129.42857142858
revenue_rub,development,mean7,2026-08-20,2026-08-19,2026-08-25,6,141650.0,55943.57142857143,85706.42857142858
revenue_rub,development,mean7,2026-08-20,2026-08-19,2026-08-26,7,84075.0,55943.57142857143,28131.428571428572
revenue_rub,development,mean7,2026-08-21,2026-08-20,2026-08-21,1,28145.0,53054.28571428572,-24909.285714285717
revenue_rub,development,mean7,2026-08-21,2026-08-20,2026-08-22,2,251150.0,53054.28571428572,198095.7142857143
revenue_rub,development,mean7,2026-08-21,2026-08-20,2026-08-23,3,394495.0,53054.28571428572,341440.71428571426
revenue_rub,development,mean7,2026-08-21,2026-08-20,2026-08-24,4,184073.0,53054.28571428572,131018.71428571429
revenue_rub,development,mean7,2026-08-21,2026-08-20,2026-08-25,5,141650.0,53054.28571428572,88595.71428571429
revenue_rub,development,mean7,2026-08-21,2026-08-20,2026-08-26,6,84075.0,53054.28571428572,31020.714285714283
revenue_rub,development,mean7,2026-08-21,2026-08-20,2026-08-27,7,137425.0,53054.28571428572,84370.71428571429
revenue_rub,development,mean7,2026-08-22,2026-08-21,2026-08-22,1,251150.0,46119.28571428572,205030.7142857143
revenue_rub,development,mean7,2026-08-22,2026-08-21,2026-08-23,2,394495.0,46119.28571428572,348375.71428571426
revenue_rub,development,mean7,2026-08-22,2026-08-21,2026-08-24,3,184073.0,46119.28571428572,137953.7142857143
revenue_rub,development,mean7,2026-08-22,2026-08-21,2026-08-25,4,141650.0,46119.28571428572,95530.71428571429
revenue_rub,development,mean7,2026-08-22,2026-08-21,2026-08-26,5,84075.0,46119.28571428572,37955.71428571428
revenue_rub,development,mean7,2026-08-22,2026-08-21,2026-08-27,6,137425.0,46119.28571428572,91305.71428571429
revenue_rub,development,mean7,2026-08-22,2026-08-21,2026-08-28,7,60200.0,46119.28571428572,14080.714285714283
revenue_rub,development,mean7,2026-08-23,2026-08-22,2026-08-23,1,394495.0,75091.42857142857,319403.5714285714
revenue_rub,development,mean7,2026-08-23,2026-08-22,2026-08-24,2,184073.0,75091.42857142857,108981.57142857143
revenue_rub,development,mean7,2026-08-23,2026-08-22,2026-08-25,3,141650.0,75091.42857142857,66558.57142857143
revenue_rub,development,mean7,2026-08-23,2026-08-22,2026-08-26,4,84075.0,75091.42857142857,8983.571428571435
revenue_rub,development,mean7,2026-08-23,2026-08-22,2026-08-27,5,137425.0,75091.42857142857,62333.571428571435
revenue_rub,development,mean7,2026-08-23,2026-08-22,2026-08-28,6,60200.0,75091.42857142857,-14891.428571428565
revenue_rub,development,mean7,2026-08-23,2026-08-22,2026-08-29,7,95525.0,75091.42857142857,20433.571428571435
revenue_rub,development,mean7,2026-08-24,2026-08-23,2026-08-24,1,184073.0,125292.85714285714,58780.142857142855
revenue_rub,development,mean7,2026-08-24,2026-08-23,2026-08-25,2,141650.0,125292.85714285714,16357.142857142855
revenue_rub,development,mean7,2026-08-24,2026-08-23,2026-08-26,3,84075.0,125292.85714285714,-41217.857142857145
revenue_rub,development,mean7,2026-08-24,2026-08-23,2026-08-27,4,137425.0,125292.85714285714,12132.142857142855
revenue_rub,development,mean7,2026-08-24,2026-08-23,2026-08-28,5,60200.0,125292.85714285714,-65092.857142857145
revenue_rub,development,mean7,2026-08-24,2026-08-23,2026-08-29,6,95525.0,125292.85714285714,-29767.857142857145
revenue_rub,development,mean7,2026-08-24,2026-08-23,2026-08-30,7,176340.0,125292.85714285714,51047.142857142855
revenue_rub,development,mean7,2026-08-25,2026-08-24,2026-08-25,1,141650.0,146848.2857142857,-5198.28571428571
revenue_rub,development,mean7,2026-08-25,2026-08-24,2026-08-26,2,84075.0,146848.2857142857,-62773.28571428571
revenue_rub,development,mean7,2026-08-25,2026-08-24,2026-08-27,3,137425.0,146848.2857142857,-9423.28571428571
revenue_rub,development,mean7,2026-08-25,2026-08-24,2026-08-28,4,60200.0,146848.2857142857,-86648.28571428571
revenue_rub,development,mean7,2026-08-25,2026-08-24,2026-08-29,5,95525.0,146848.2857142857,-51323.28571428571
revenue_rub,development,mean7,2026-08-25,2026-08-24,2026-08-30,6,176340.0,146848.2857142857,29491.71428571429
revenue_rub,development,mean7,2026-08-25,2026-08-24,2026-08-31,7,206188.0,146848.2857142857,59339.71428571429
revenue_rub,development,mean7,2026-08-26,2026-08-25,2026-08-26,1,84075.0,158354.0,-74279.0
revenue_rub,development,mean7,2026-08-26,2026-08-25,2026-08-27,2,137425.0,158354.0,-20929.0
revenue_rub,development,mean7,2026-08-26,2026-08-25,2026-08-28,3,60200.0,158354.0,-98154.0
revenue_rub,development,mean7,2026-08-26,2026-08-25,2026-08-29,4,95525.0,158354.0,-62829.0
revenue_rub,development,mean7,2026-08-26,2026-08-25,2026-08-30,5,176340.0,158354.0,17986.0
revenue_rub,development,mean7,2026-08-26,2026-08-25,2026-08-31,6,206188.0,158354.0,47834.0
revenue_rub,development,mean7,2026-08-26,2026-08-25,2026-09-01,7,226880.0,158354.0,68526.0
revenue_rub,development,mean7,2026-08-27,2026-08-26,2026-08-27,1,137425.0,162310.42857142858,-24885.42857142858
revenue_rub,development,mean7,2026-08-27,2026-08-26,2026-08-28,2,60200.0,162310.42857142858,-102110.42857142858
revenue_rub,development,mean7,2026-08-27,2026-08-26,2026-08-29,3,95525.0,162310.42857142858,-66785.42857142858
revenue_rub,development,mean7,2026-08-27,2026-08-26,2026-08-30,4,176340.0,162310.42857142858,14029.57142857142
revenue_rub,development,mean7,2026-08-27,2026-08-26,2026-08-31,5,206188.0,162310.42857142858,43877.57142857142
revenue_rub,development,mean7,2026-08-27,2026-08-26,2026-09-01,6,226880.0,162310.42857142858,64569.57142857142
revenue_rub,development,mean7,2026-08-27,2026-08-26,2026-09-02,7,217280.0,162310.42857142858,54969.57142857142
revenue_rub,development,mean7,2026-08-28,2026-08-27,2026-08-28,1,60200.0,174430.42857142858,-114230.42857142858
revenue_rub,development,mean7,2026-08-28,2026-08-27,2026-08-29,2,95525.0,174430.42857142858,-78905.42857142858
revenue_rub,development,mean7,2026-08-28,2026-08-27,2026-08-30,3,176340.0,174430.42857142858,1909.5714285714203
revenue_rub,development,mean7,2026-08-28,2026-08-27,2026-08-31,4,206188.0,174430.42857142858,31757.57142857142
revenue_rub,development,mean7,2026-08-28,2026-08-27,2026-09-01,5,226880.0,174430.42857142858,52449.57142857142
revenue_rub,development,mean7,2026-08-28,2026-08-27,2026-09-02,6,217280.0,174430.42857142858,42849.57142857142
revenue_rub,development,mean7,2026-08-28,2026-08-27,2026-09-03,7,180400.0,174430.42857142858,5969.57142857142
revenue_rub,development,mean14,2026-08-18,2026-08-17,2026-08-18,1,61110.0,125625.11928571429,-64515.11928571429
revenue_rub,development,mean14,2026-08-18,2026-08-17,2026-08-19,2,56380.0,125625.11928571429,-69245.11928571429
revenue_rub,development,mean14,2026-08-18,2026-08-17,2026-08-20,3,52585.0,125625.11928571429,-73040.11928571429
revenue_rub,development,mean14,2026-08-18,2026-08-17,2026-08-21,4,28145.0,125625.11928571429,-97480.11928571429
revenue_rub,development,mean14,2026-08-18,2026-08-17,2026-08-22,5,251150.0,125625.11928571429,125524.88071428571
revenue_rub,development,mean14,2026-08-18,2026-08-17,2026-08-23,6,394495.0,125625.11928571429,268869.8807142857
revenue_rub,development,mean14,2026-08-18,2026-08-17,2026-08-24,7,184073.0,125625.11928571429,58447.88071428571
revenue_rub,development,mean14,2026-08-19,2026-08-18,2026-08-19,1,56380.0,123980.83357142856,-67600.83357142856
revenue_rub,development,mean14,2026-08-19,2026-08-18,2026-08-20,2,52585.0,123980.83357142856,-71395.83357142856
revenue_rub,development,mean14,2026-08-19,2026-08-18,2026-08-21,3,28145.0,123980.83357142856,-95835.83357142856
revenue_rub,development,mean14,2026-08-19,2026-08-18,2026-08-22,4,251150.0,123980.83357142856,127169.16642857144
revenue_rub,development,mean14,2026-08-19,2026-08-18,2026-08-23,5,394495.0,123980.83357142856,270514.16642857145
revenue_rub,development,mean14,2026-08-19,2026-08-18,2026-08-24,6,184073.0,123980.83357142856,60092.166428571436
revenue_rub,development,mean14,2026-08-19,2026-08-18,2026-08-25,7,141650.0,123980.83357142856,17669.166428571436
revenue_rub,development,mean14,2026-08-20,2026-08-19,2026-08-20,1,52585.0,123214.405,-70629.405
revenue_rub,development,mean14,2026-08-20,2026-08-19,2026-08-21,2,28145.0,123214.405,-95069.405
revenue_rub,development,mean14,2026-08-20,2026-08-19,2026-08-22,3,251150.0,123214.405,127935.595
revenue_rub,development,mean14,2026-08-20,2026-08-19,2026-08-23,4,394495.0,123214.405,271280.595
revenue_rub,development,mean14,2026-08-20,2026-08-19,2026-08-24,5,184073.0,123214.405,60858.595
revenue_rub,development,mean14,2026-08-20,2026-08-19,2026-08-25,6,141650.0,123214.405,18435.595
revenue_rub,development,mean14,2026-08-20,2026-08-19,2026-08-26,7,84075.0,123214.405,-39139.405
revenue_rub,development,mean14,2026-08-21,2026-08-20,2026-08-21,1,28145.0,122510.11928571429,-94365.11928571429
revenue_rub,development,mean14,2026-08-21,2026-08-20,2026-08-22,2,251150.0,122510.11928571429,128639.88071428571
revenue_rub,development,mean14,2026-08-21,2026-08-20,2026-08-23,3,394495.0,122510.11928571429,271984.8807142857
revenue_rub,development,mean14,2026-08-21,2026-08-20,2026-08-24,4,184073.0,122510.11928571429,61562.88071428571
revenue_rub,development,mean14,2026-08-21,2026-08-20,2026-08-25,5,141650.0,122510.11928571429,19139.88071428571
revenue_rub,development,mean14,2026-08-21,2026-08-20,2026-08-26,6,84075.0,122510.11928571429,-38435.11928571429
revenue_rub,development,mean14,2026-08-21,2026-08-20,2026-08-27,7,137425.0,122510.11928571429,14914.880714285711
revenue_rub,development,mean14,2026-08-22,2026-08-21,2026-08-22,1,251150.0,120592.26214285714,130557.73785714286
revenue_rub,development,mean14,2026-08-22,2026-08-21,2026-08-23,2,394495.0,120592.26214285714,273902.73785714287
revenue_rub,development,mean14,2026-08-22,2026-08-21,2026-08-24,3,184073.0,120592.26214285714,63480.737857142856
revenue_rub,development,mean14,2026-08-22,2026-08-21,2026-08-25,4,141650.0,120592.26214285714,21057.737857142856
revenue_rub,development,mean14,2026-08-22,2026-08-21,2026-08-26,5,84075.0,120592.26214285714,-36517.262142857144
revenue_rub,development,mean14,2026-08-22,2026-08-21,2026-08-27,6,137425.0,120592.26214285714,16832.737857142856
revenue_rub,development,mean14,2026-08-22,2026-08-21,2026-08-28,7,60200.0,120592.26214285714,-60392.262142857144
revenue_rub,development,mean14,2026-08-23,2026-08-22,2026-08-23,1,394495.0,118887.61928571429,275607.3807142857
revenue_rub,development,mean14,2026-08-23,2026-08-22,2026-08-24,2,184073.0,118887.61928571429,65185.38071428571
revenue_rub,development,mean14,2026-08-23,2026-08-22,2026-08-25,3,141650.0,118887.61928571429,22762.38071428571
revenue_rub,development,mean14,2026-08-23,2026-08-22,2026-08-26,4,84075.0,118887.61928571429,-34812.61928571429
revenue_rub,development,mean14,2026-08-23,2026-08-22,2026-08-27,5,137425.0,118887.61928571429,18537.38071428571
revenue_rub,development,mean14,2026-08-23,2026-08-22,2026-08-28,6,60200.0,118887.61928571429,-58687.61928571429
revenue_rub,development,mean14,2026-08-23,2026-08-22,2026-08-29,7,95525.0,118887.61928571429,-23362.61928571429
revenue_rub,development,mean14,2026-08-24,2026-08-23,2026-08-24,1,184073.0,109630.71428571429,74442.28571428571
revenue_rub,development,mean14,2026-08-24,2026-08-23,2026-08-25,2,141650.0,109630.71428571429,32019.28571428571
revenue_rub,development,mean14,2026-08-24,2026-08-23,2026-08-26,3,84075.0,109630.71428571429,-25555.71428571429
revenue_rub,development,mean14,2026-08-24,2026-08-23,2026-08-27,4,137425.0,109630.71428571429,27794.28571428571
revenue_rub,development,mean14,2026-08-24,2026-08-23,2026-08-28,5,60200.0,109630.71428571429,-49430.71428571429
revenue_rub,development,mean14,2026-08-24,2026-08-23,2026-08-29,6,95525.0,109630.71428571429,-14105.71428571429
revenue_rub,development,mean14,2026-08-24,2026-08-23,2026-08-30,7,176340.0,109630.71428571429,66709.28571428571
revenue_rub,development,mean14,2026-08-25,2026-08-24,2026-08-25,1,141650.0,108093.78571428571,33556.21428571429
revenue_rub,development,mean14,2026-08-25,2026-08-24,2026-08-26,2,84075.0,108093.78571428571,-24018.78571428571
revenue_rub,development,mean14,2026-08-25,2026-08-24,2026-08-27,3,137425.0,108093.78571428571,29331.21428571429
revenue_rub,development,mean14,2026-08-25,2026-08-24,2026-08-28,4,60200.0,108093.78571428571,-47893.78571428571
revenue_rub,development,mean14,2026-08-25,2026-08-24,2026-08-29,5,95525.0,108093.78571428571,-12568.78571428571
revenue_rub,development,mean14,2026-08-25,2026-08-24,2026-08-30,6,176340.0,108093.78571428571,68246.21428571429
revenue_rub,development,mean14,2026-08-25,2026-08-24,2026-08-31,7,206188.0,108093.78571428571,98094.21428571429
revenue_rub,development,mean14,2026-08-26,2026-08-25,2026-08-26,1,84075.0,111330.92857142857,-27255.928571428565
revenue_rub,development,mean14,2026-08-26,2026-08-25,2026-08-27,2,137425.0,111330.92857142857,26094.071428571435
revenue_rub,development,mean14,2026-08-26,2026-08-25,2026-08-28,3,60200.0,111330.92857142857,-51130.928571428565
revenue_rub,development,mean14,2026-08-26,2026-08-25,2026-08-29,4,95525.0,111330.92857142857,-15805.928571428565
revenue_rub,development,mean14,2026-08-26,2026-08-25,2026-08-30,5,176340.0,111330.92857142857,65009.071428571435
revenue_rub,development,mean14,2026-08-26,2026-08-25,2026-08-31,6,206188.0,111330.92857142857,94857.07142857143
revenue_rub,development,mean14,2026-08-26,2026-08-25,2026-09-01,7,226880.0,111330.92857142857,115549.07142857143
revenue_rub,development,mean14,2026-08-27,2026-08-26,2026-08-27,1,137425.0,109127.0,28298.0
revenue_rub,development,mean14,2026-08-27,2026-08-26,2026-08-28,2,60200.0,109127.0,-48927.0
revenue_rub,development,mean14,2026-08-27,2026-08-26,2026-08-29,3,95525.0,109127.0,-13602.0
revenue_rub,development,mean14,2026-08-27,2026-08-26,2026-08-30,4,176340.0,109127.0,67213.0
revenue_rub,development,mean14,2026-08-27,2026-08-26,2026-08-31,5,206188.0,109127.0,97061.0
revenue_rub,development,mean14,2026-08-27,2026-08-26,2026-09-01,6,226880.0,109127.0,117753.0
revenue_rub,development,mean14,2026-08-27,2026-08-26,2026-09-02,7,217280.0,109127.0,108153.0
revenue_rub,development,mean14,2026-08-28,2026-08-27,2026-08-28,1,60200.0,113742.35714285714,-53542.357142857145
revenue_rub,development,mean14,2026-08-28,2026-08-27,2026-08-29,2,95525.0,113742.35714285714,-18217.357142857145
revenue_rub,development,mean14,2026-08-28,2026-08-27,2026-08-30,3,176340.0,113742.35714285714,62597.642857142855
revenue_rub,development,mean14,2026-08-28,2026-08-27,2026-08-31,4,206188.0,113742.35714285714,92445.64285714286
revenue_rub,development,mean14,2026-08-28,2026-08-27,2026-09-01,5,226880.0,113742.35714285714,113137.64285714286
revenue_rub,development,mean14,2026-08-28,2026-08-27,2026-09-02,6,217280.0,113742.35714285714,103537.64285714286
revenue_rub,development,mean14,2026-08-28,2026-08-27,2026-09-03,7,180400.0,113742.35714285714,66657.64285714286
revenue_rub,development,mean_all,2026-08-18,2026-08-17,2026-08-18,1,61110.0,125625.11928571429,-64515.11928571429
revenue_rub,development,mean_all,2026-08-18,2026-08-17,2026-08-19,2,56380.0,125625.11928571429,-69245.11928571429
revenue_rub,development,mean_all,2026-08-18,2026-08-17,2026-08-20,3,52585.0,125625.11928571429,-73040.11928571429
revenue_rub,development,mean_all,2026-08-18,2026-08-17,2026-08-21,4,28145.0,125625.11928571429,-97480.11928571429
revenue_rub,development,mean_all,2026-08-18,2026-08-17,2026-08-22,5,251150.0,125625.11928571429,125524.88071428571
revenue_rub,development,mean_all,2026-08-18,2026-08-17,2026-08-23,6,394495.0,125625.11928571429,268869.8807142857
revenue_rub,development,mean_all,2026-08-18,2026-08-17,2026-08-24,7,184073.0,125625.11928571429,58447.88071428571
revenue_rub,development,mean_all,2026-08-19,2026-08-18,2026-08-19,1,56380.0,121324.11133333333,-64944.111333333334
revenue_rub,development,mean_all,2026-08-19,2026-08-18,2026-08-20,2,52585.0,121324.11133333333,-68739.11133333333
revenue_rub,development,mean_all,2026-08-19,2026-08-18,2026-08-21,3,28145.0,121324.11133333333,-93179.11133333333
revenue_rub,development,mean_all,2026-08-19,2026-08-18,2026-08-22,4,251150.0,121324.11133333333,129825.88866666667
revenue_rub,development,mean_all,2026-08-19,2026-08-18,2026-08-23,5,394495.0,121324.11133333333,273170.8886666667
revenue_rub,development,mean_all,2026-08-19,2026-08-18,2026-08-24,6,184073.0,121324.11133333333,62748.888666666666
revenue_rub,development,mean_all,2026-08-19,2026-08-18,2026-08-25,7,141650.0,121324.11133333333,20325.888666666666
revenue_rub,development,mean_all,2026-08-20,2026-08-19,2026-08-20,1,52585.0,117265.104375,-64680.104374999995
revenue_rub,development,mean_all,2026-08-20,2026-08-19,2026-08-21,2,28145.0,117265.104375,-89120.104375
revenue_rub,development,mean_all,2026-08-20,2026-08-19,2026-08-22,3,251150.0,117265.104375,133884.895625
revenue_rub,development,mean_all,2026-08-20,2026-08-19,2026-08-23,4,394495.0,117265.104375,277229.895625
revenue_rub,development,mean_all,2026-08-20,2026-08-19,2026-08-24,5,184073.0,117265.104375,66807.895625
revenue_rub,development,mean_all,2026-08-20,2026-08-19,2026-08-25,6,141650.0,117265.104375,24384.895625000005
revenue_rub,development,mean_all,2026-08-20,2026-08-19,2026-08-26,7,84075.0,117265.104375,-33190.104374999995
revenue_rub,development,mean_all,2026-08-21,2026-08-20,2026-08-21,1,28145.0,113460.39235294117,-85315.39235294117
revenue_rub,development,mean_all,2026-08-21,2026-08-20,2026-08-22,2,251150.0,113460.39235294117,137689.60764705885
revenue_rub,development,mean_all,2026-08-21,2026-08-20,2026-08-23,3,394495.0,113460.39235294117,281034.60764705885
revenue_rub,development,mean_all,2026-08-21,2026-08-20,2026-08-24,4,184073.0,113460.39235294117,70612.60764705883
revenue_rub,development,mean_all,2026-08-21,2026-08-20,2026-08-25,5,141650.0,113460.39235294117,28189.60764705883
revenue_rub,development,mean_all,2026-08-21,2026-08-20,2026-08-26,6,84075.0,113460.39235294117,-29385.39235294117
revenue_rub,development,mean_all,2026-08-21,2026-08-20,2026-08-27,7,137425.0,113460.39235294117,23964.60764705883
revenue_rub,development,mean_all,2026-08-22,2026-08-21,2026-08-22,1,251150.0,108720.64833333333,142429.35166666668
revenue_rub,development,mean_all,2026-08-22,2026-08-21,2026-08-23,2,394495.0,108720.64833333333,285774.3516666667
revenue_rub,development,mean_all,2026-08-22,2026-08-21,2026-08-24,3,184073.0,108720.64833333333,75352.35166666667
revenue_rub,development,mean_all,2026-08-22,2026-08-21,2026-08-25,4,141650.0,108720.64833333333,32929.35166666667
revenue_rub,development,mean_all,2026-08-22,2026-08-21,2026-08-26,5,84075.0,108720.64833333333,-24645.64833333333
revenue_rub,development,mean_all,2026-08-22,2026-08-21,2026-08-27,6,137425.0,108720.64833333333,28704.35166666667
revenue_rub,development,mean_all,2026-08-22,2026-08-21,2026-08-28,7,60200.0,108720.64833333333,-48520.64833333333
revenue_rub,development,mean_all,2026-08-23,2026-08-22,2026-08-23,1,394495.0,116216.93,278278.07
revenue_rub,development,mean_all,2026-08-23,2026-08-22,2026-08-24,2,184073.0,116216.93,67856.07
revenue_rub,development,mean_all,2026-08-23,2026-08-22,2026-08-25,3,141650.0,116216.93,25433.070000000007
revenue_rub,development,mean_all,2026-08-23,2026-08-22,2026-08-26,4,84075.0,116216.93,-32141.929999999993
revenue_rub,development,mean_all,2026-08-23,2026-08-22,2026-08-27,5,137425.0,116216.93,21208.070000000007
revenue_rub,development,mean_all,2026-08-23,2026-08-22,2026-08-28,6,60200.0,116216.93,-56016.92999999999
revenue_rub,development,mean_all,2026-08-23,2026-08-22,2026-08-29,7,95525.0,116216.93,-20691.929999999993
revenue_rub,development,mean_all,2026-08-24,2026-08-23,2026-08-24,1,184073.0,130130.8335,53942.16650000001
revenue_rub,development,mean_all,2026-08-24,2026-08-23,2026-08-25,2,141650.0,130130.8335,11519.166500000007
revenue_rub,development,mean_all,2026-08-24,2026-08-23,2026-08-26,3,84075.0,130130.8335,-46055.83349999999
revenue_rub,development,mean_all,2026-08-24,2026-08-23,2026-08-27,4,137425.0,130130.8335,7294.166500000007
revenue_rub,development,mean_all,2026-08-24,2026-08-23,2026-08-28,5,60200.0,130130.8335,-69930.8335
revenue_rub,development,mean_all,2026-08-24,2026-08-23,2026-08-29,6,95525.0,130130.8335,-34605.83349999999
revenue_rub,development,mean_all,2026-08-24,2026-08-23,2026-08-30,7,176340.0,130130.8335,46209.16650000001
revenue_rub,development,mean_all,2026-08-25,2026-08-24,2026-08-25,1,141650.0,132699.5080952381,8950.491904761904
revenue_rub,development,mean_all,2026-08-25,2026-08-24,2026-08-26,2,84075.0,132699.5080952381,-48624.508095238096
revenue_rub,development,mean_all,2026-08-25,2026-08-24,2026-08-27,3,137425.0,132699.5080952381,4725.491904761904
revenue_rub,development,mean_all,2026-08-25,2026-08-24,2026-08-28,4,60200.0,132699.5080952381,-72499.5080952381
revenue_rub,development,mean_all,2026-08-25,2026-08-24,2026-08-29,5,95525.0,132699.5080952381,-37174.508095238096
revenue_rub,development,mean_all,2026-08-25,2026-08-24,2026-08-30,6,176340.0,132699.5080952381,43640.491904761904
revenue_rub,development,mean_all,2026-08-25,2026-08-24,2026-08-31,7,206188.0,132699.5080952381,73488.4919047619
revenue_rub,development,mean_all,2026-08-26,2026-08-25,2026-08-26,1,84075.0,133106.34863636363,-49031.34863636363
revenue_rub,development,mean_all,2026-08-26,2026-08-25,2026-08-27,2,137425.0,133106.34863636363,4318.651363636367
revenue_rub,development,mean_all,2026-08-26,2026-08-25,2026-08-28,3,60200.0,133106.34863636363,-72906.34863636363
revenue_rub,development,mean_all,2026-08-26,2026-08-25,2026-08-29,4,95525.0,133106.34863636363,-37581.34863636363
revenue_rub,development,mean_all,2026-08-26,2026-08-25,2026-08-30,5,176340.0,133106.34863636363,43233.65136363637
revenue_rub,development,mean_all,2026-08-26,2026-08-25,2026-08-31,6,206188.0,133106.34863636363,73081.65136363637
revenue_rub,development,mean_all,2026-08-26,2026-08-25,2026-09-01,7,226880.0,133106.34863636363,93773.65136363637
revenue_rub,development,mean_all,2026-08-27,2026-08-26,2026-08-27,1,137425.0,130974.55086956521,6450.44913043479
revenue_rub,development,mean_all,2026-08-27,2026-08-26,2026-08-28,2,60200.0,130974.55086956521,-70774.55086956521
revenue_rub,development,mean_all,2026-08-27,2026-08-26,2026-08-29,3,95525.0,130974.55086956521,-35449.55086956521
revenue_rub,development,mean_all,2026-08-27,2026-08-26,2026-08-30,4,176340.0,130974.55086956521,45365.44913043479
revenue_rub,development,mean_all,2026-08-27,2026-08-26,2026-08-31,5,206188.0,130974.55086956521,75213.44913043479
revenue_rub,development,mean_all,2026-08-27,2026-08-26,2026-09-01,6,226880.0,130974.55086956521,95905.44913043479
revenue_rub,development,mean_all,2026-08-27,2026-08-26,2026-09-02,7,217280.0,130974.55086956521,86305.44913043479
revenue_rub,development,mean_all,2026-08-28,2026-08-27,2026-08-28,1,60200.0,131243.31958333333,-71043.31958333333
revenue_rub,development,mean_all,2026-08-28,2026-08-27,2026-08-29,2,95525.0,131243.31958333333,-35718.31958333333
revenue_rub,development,mean_all,2026-08-28,2026-08-27,2026-08-30,3,176340.0,131243.31958333333,45096.68041666667
revenue_rub,development,mean_all,2026-08-28,2026-08-27,2026-08-31,4,206188.0,131243.31958333333,74944.68041666667
revenue_rub,development,mean_all,2026-08-28,2026-08-27,2026-09-01,5,226880.0,131243.31958333333,95636.68041666667
revenue_rub,development,mean_all,2026-08-28,2026-08-27,2026-09-02,6,217280.0,131243.31958333333,86036.68041666667
revenue_rub,development,mean_all,2026-08-28,2026-08-27,2026-09-03,7,180400.0,131243.31958333333,49156.68041666667
revenue_rub,development,seasonal7,2026-08-18,2026-08-17,2026-08-18,1,61110.0,96330.0,-35220.0
revenue_rub,development,seasonal7,2026-08-18,2026-08-17,2026-08-19,2,56380.0,114930.0,-58550.0
revenue_rub,development,seasonal7,2026-08-18,2026-08-17,2026-08-20,3,52585.0,72810.0,-20225.0
revenue_rub,development,seasonal7,2026-08-18,2026-08-17,2026-08-21,4,28145.0,76690.0,-48545.0
revenue_rub,development,seasonal7,2026-08-18,2026-08-17,2026-08-22,5,251150.0,48345.0,202805.0
revenue_rub,development,seasonal7,2026-08-18,2026-08-17,2026-08-23,6,394495.0,43085.0,351410.0
revenue_rub,development,seasonal7,2026-08-18,2026-08-17,2026-08-24,7,184073.0,33185.0,150888.0
revenue_rub,development,seasonal7,2026-08-19,2026-08-18,2026-08-19,1,56380.0,114930.0,-58550.0
revenue_rub,development,seasonal7,2026-08-19,2026-08-18,2026-08-20,2,52585.0,72810.0,-20225.0
revenue_rub,development,seasonal7,2026-08-19,2026-08-18,2026-08-21,3,28145.0,76690.0,-48545.0
revenue_rub,development,seasonal7,2026-08-19,2026-08-18,2026-08-22,4,251150.0,48345.0,202805.0
revenue_rub,development,seasonal7,2026-08-19,2026-08-18,2026-08-23,5,394495.0,43085.0,351410.0
revenue_rub,development,seasonal7,2026-08-19,2026-08-18,2026-08-24,6,184073.0,33185.0,150888.0
revenue_rub,development,seasonal7,2026-08-19,2026-08-18,2026-08-25,7,141650.0,61110.0,80540.0
revenue_rub,development,seasonal7,2026-08-20,2026-08-19,2026-08-20,1,52585.0,72810.0,-20225.0
